time,v_sweep,i_pulldown,i_gndclamp,i_pullup,i_powerclamp
5.100100000e-02,-3.0500000000,-2.1798734234,-2.1795903272,3.8206222061,3.8204164934
5.200100000e-02,-3.0450000000,-2.1751538832,-2.1748701950,3.8123622242,3.8121560850
5.300100000e-02,-3.0400000000,-2.1704344694,-2.1701501866,3.8041024600,3.8038958925
5.400100000e-02,-3.0350000000,-2.1657151826,-2.1654303026,3.7958429146,3.7956359170
5.500100000e-02,-3.0300000000,-2.1609960231,-2.1607105435,3.7875835889,3.7873761593
5.600100000e-02,-3.0250000000,-2.1562769917,-2.1559909099,3.7793244838,3.7791166204
5.700100000e-02,-3.0200000000,-2.1515580889,-2.1512714023,3.7710656003,3.7708573013
5.800100000e-02,-3.0150000000,-2.1468393152,-2.1465520212,3.7628069393,3.7625982028
5.900100000e-02,-3.0100000000,-2.1421206711,-2.1418327672,3.7545485017,3.7543393260
6.000100000e-02,-3.0050000000,-2.1374021574,-2.1371136409,3.7462902887,3.7460806717
6.100100000e-02,-3.0000000000,-2.1326837744,-2.1323946428,3.7380323010,3.7378222410
6.200100000e-02,-2.9950000000,-2.1279655229,-2.1276757734,3.7297745398,3.7295640348
6.300100000e-02,-2.9900000000,-2.1232474033,-2.1229570333,3.7215170060,3.7213060542
6.400100000e-02,-2.9850000000,-2.1185294163,-2.1182384231,3.7132597006,3.7130483000
6.500100000e-02,-2.9800000000,-2.1138115624,-2.1135199433,3.7050026246,3.7047907733
6.600100000e-02,-2.9750000000,-2.1090938423,-2.1088015946,3.6967457790,3.6965334750
6.700100000e-02,-2.9700000000,-2.1043762565,-2.1040833774,3.6884891649,3.6882764062
6.800100000e-02,-2.9650000000,-2.0996588056,-2.0993652924,3.6802327832,3.6800195679
6.900100000e-02,-2.9600000000,-2.0949414903,-2.0946473402,3.6719766349,3.6717629611
7.000100000e-02,-2.9550000000,-2.0902243111,-2.0899295213,3.6637207212,3.6635065868
7.100100000e-02,-2.9500000000,-2.0855072686,-2.0852118364,3.6554650431,3.6552504461
7.200100000e-02,-2.9450000000,-2.0807903635,-2.0804942860,3.6472096016,3.6469945400
7.300100000e-02,-2.9400000000,-2.0760735964,-2.0757768707,3.6389543977,3.6387388695
7.400100000e-02,-2.9350000000,-2.0713569679,-2.0710595912,3.6306994325,3.6304834356
7.500100000e-02,-2.9300000000,-2.0666404786,-2.0663424480,3.6224447072,3.6222282395
7.600100000e-02,-2.9250000000,-2.0619241291,-2.0616254418,3.6141902227,3.6139732822
7.700100000e-02,-2.9200000000,-2.0572079202,-2.0569085731,3.6059359802,3.6057185648
7.800100000e-02,-2.9150000000,-2.0524918524,-2.0521918426,3.5976819807,3.5974640883
7.900100000e-02,-2.9100000000,-2.0477759263,-2.0474752509,3.5894282254,3.5892098539
8.000100000e-02,-2.9050000000,-2.0430601427,-2.0427587987,3.5811747154,3.5809558626
8.100100000e-02,-2.9000000000,-2.0383445021,-2.0380424865,3.5729214517,3.5727021155
8.200100000e-02,-2.8950000000,-2.0336290053,-2.0333263151,3.5646684356,3.5644486138
8.300100000e-02,-2.8900000000,-2.0289136529,-2.0286102850,3.5564156680,3.5561953585
8.400100000e-02,-2.8850000000,-2.0241984455,-2.0238943969,3.5481631502,3.5479423508
8.500100000e-02,-2.8800000000,-2.0194833839,-2.0191786514,3.5399108834,3.5396895918
8.600100000e-02,-2.8750000000,-2.0147684687,-2.0144630492,3.5316588686,3.5314370826
8.700100000e-02,-2.8700000000,-2.0100537005,-2.0097475910,3.5234071070,3.5231848244
8.800100000e-02,-2.8650000000,-2.0053390801,-2.0050322774,3.5151555998,3.5149328184
8.900100000e-02,-2.8600000000,-2.0006246082,-2.0003171091,3.5069043482,3.5066810657
9.000100000e-02,-2.8550000000,-1.9959102854,-1.9956020868,3.4986533534,3.4984295675
9.100100000e-02,-2.8500000000,-1.9911961125,-1.9908872111,3.4904026165,3.4901783249
9.200100000e-02,-2.8450000000,-1.9864820901,-1.9861724827,3.4821521388,3.4819273392
9.300100000e-02,-2.8400000000,-1.9817682190,-1.9814579024,3.4739019214,3.4736766115
9.400100000e-02,-2.8350000000,-1.9770544999,-1.9767434707,3.4656519656,3.4654261430
9.500100000e-02,-2.8300000000,-1.9723409335,-1.9720291884,3.4574022726,3.4571759350
9.600100000e-02,-2.8250000000,-1.9676275205,-1.9673150562,3.4491528437,3.4489259887
9.700100000e-02,-2.8200000000,-1.9629142616,-1.9626010748,3.4409036801,3.4406763052
9.800100000e-02,-2.8150000000,-1.9582011576,-1.9578872449,3.4326547830,3.4324268859
9.900100000e-02,-2.8100000000,-1.9534882093,-1.9531735673,3.4244061537,3.4241777320
0.1000010000,-2.8050000000,-1.9487754173,-1.9484600426,3.4161577935,3.4159288447
0.1010010000,-2.8000000000,-1.9440627824,-1.9437466716,3.4079097036,3.4076802254
0.1020010000,-2.7950000000,-1.9393503054,-1.9390334549,3.3996618854,3.3994318752
0.1030010000,-2.7900000000,-1.9346379871,-1.9343203934,3.3914143402,3.3911837954
0.1040010000,-2.7850000000,-1.9299258281,-1.9296074878,3.3831670692,3.3829359874
0.1050010000,-2.7800000000,-1.9252138293,-1.9248947389,3.3749200738,3.3746884524
0.1060010000,-2.7750000000,-1.9205019915,-1.9201821473,3.3666733553,3.3664411918
0.1070010000,-2.7700000000,-1.9157903154,-1.9154697138,3.3584269150,3.3581942069
0.1080010000,-2.7650000000,-1.9110788018,-1.9107574393,3.3501807543,3.3499474989
0.1090010000,-2.7600000000,-1.9063674516,-1.9060453244,3.3419348745,3.3417010693
0.1100010000,-2.7550000000,-1.9016562654,-1.9013333700,3.3336892771,3.3334549194
0.1110010000,-2.7500000000,-1.8969452442,-1.8966215768,3.3254439633,3.3252090505
0.1120010000,-2.7450000000,-1.8922343887,-1.8919099456,3.3171989346,3.3169634640
0.1130010000,-2.7400000000,-1.8875236998,-1.8871984772,3.3089541924,3.3087181613
0.1140010000,-2.7350000000,-1.8828131782,-1.8824871724,3.3007097380,3.3004731438
0.1150010000,-2.7300000000,-1.8781028249,-1.8777760320,3.2924655729,3.2922284128
0.1160010000,-2.7250000000,-1.8733926406,-1.8730650568,3.2842216985,3.2839839698
0.1170010000,-2.7200000000,-1.8686826262,-1.8683542476,3.2759781163,3.2757398162
0.1180010000,-2.7150000000,-1.8639727825,-1.8636436053,3.2677348276,3.2674959535
0.1190010000,-2.7100000000,-1.8592631104,-1.8589331307,3.2594918341,3.2592523829
0.1200010000,-2.7050000000,-1.8545536108,-1.8542228245,3.2512491370,3.2510091061
0.1210010000,-2.7000000000,-1.8498442845,-1.8495126878,3.2430067379,3.2427661245
0.1220010000,-2.6950000000,-1.8451351324,-1.8448027212,3.2347646384,3.2345234395
0.1230010000,-2.6900000000,-1.8404261554,-1.8400929256,3.2265228398,3.2262810526
0.1240010000,-2.6850000000,-1.8357173543,-1.8353833019,3.2182813438,3.2180389653
0.1250010000,-2.6800000000,-1.8310087301,-1.8306738510,3.2100401518,3.2097971791
0.1260010000,-2.6750000000,-1.8263002837,-1.8259645738,3.2017992653,3.2015556956
0.1270010000,-2.6700000000,-1.8215920160,-1.8212554710,3.1935586860,3.1933145162
0.1280010000,-2.6650000000,-1.8168839278,-1.8165465437,3.1853184154,3.1850736425
0.1290010000,-2.6600000000,-1.8121760201,-1.8118377926,3.1770784550,3.1768330761
0.1300010000,-2.6550000000,-1.8074682939,-1.8071292188,3.1688388065,3.1685928184
0.1310010000,-2.6500000000,-1.8027607501,-1.8024208230,3.1605994714,3.1603528711
0.1320010000,-2.6450000000,-1.7980533896,-1.7977126062,3.1523604514,3.1521132358
0.1330010000,-2.6400000000,-1.7933462133,-1.7930045693,3.1441217480,3.1438739141
0.1340010000,-2.6350000000,-1.7886392223,-1.7882967133,3.1358833629,3.1356349075
0.1350010000,-2.6300000000,-1.7839324175,-1.7835890391,3.1276452977,3.1273962178
0.1360010000,-2.6250000000,-1.7792257999,-1.7788815476,3.1194075542,3.1191578464
0.1370010000,-2.6200000000,-1.7745193704,-1.7741742397,3.1111701339,3.1109197951
0.1380010000,-2.6150000000,-1.7698131300,-1.7694671165,3.1029330386,3.1026820656
0.1390010000,-2.6100000000,-1.7651070798,-1.7647601788,3.0946962700,3.0944446595
0.1400010000,-2.6050000000,-1.7604012207,-1.7600534277,3.0864598297,3.0862075784
0.1410010000,-2.6000000000,-1.7556955538,-1.7553468641,3.0782237195,3.0779708242
0.1420010000,-2.5950000000,-1.7509900801,-1.7506404891,3.0699879411,3.0697343984
0.1430010000,-2.5900000000,-1.7462848006,-1.7459343035,3.0617524963,3.0614983029
0.1440010000,-2.5850000000,-1.7415797163,-1.7412283085,3.0535173869,3.0532625394
0.1450010000,-2.5800000000,-1.7368748283,-1.7365225049,3.0452826146,3.0450271095
0.1460010000,-2.5750000000,-1.7321701376,-1.7318168939,3.0370481812,3.0367920152
0.1470010000,-2.5700000000,-1.7274656454,-1.7271114764,3.0288140885,3.0285572581
0.1480010000,-2.5650000000,-1.7227613526,-1.7224062536,3.0205803384,3.0203228401
0.1490010000,-2.5600000000,-1.7180572603,-1.7177012263,3.0123469326,3.0120887630
0.1500010000,-2.5550000000,-1.7133533698,-1.7129963957,3.0041138731,3.0038550286
0.1510010000,-2.5500000000,-1.7086496819,-1.7082917629,2.9958811617,2.9956216387
0.1520010000,-2.5450000000,-1.7039461979,-1.7035873288,2.9876488003,2.9873885952
0.1530010000,-2.5400000000,-1.6992429188,-1.6988830946,2.9794167908,2.9791558999
0.1540010000,-2.5350000000,-1.6945398459,-1.6941790614,2.9711851350,2.9709235548
0.1550010000,-2.5300000000,-1.6898369801,-1.6894752302,2.9629538350,2.9626915617
0.1560010000,-2.5250000000,-1.6851343227,-1.6847716022,2.9547228926,2.9544599226
0.1570010000,-2.5200000000,-1.6804318748,-1.6800681784,2.9464923099,2.9462286393
0.1580010000,-2.5150000000,-1.6757296376,-1.6753649600,2.9382620887,2.9379977139
0.1590010000,-2.5100000000,-1.6710276122,-1.6706619481,2.9300322312,2.9297671482
0.1600010000,-2.5050000000,-1.6663257999,-1.6659591438,2.9218027392,2.9215369443
0.1610010000,-2.5000000000,-1.6616242018,-1.6612565483,2.9135736148,2.9133071042
0.1620010000,-2.4950000000,-1.6569228190,-1.6565541628,2.9053448601,2.9050776298
0.1630010000,-2.4900000000,-1.6522216529,-1.6518519883,2.8971164772,2.8968485233
0.1640010000,-2.4850000000,-1.6475207047,-1.6471500262,2.8888884680,2.8886197865
0.1650010000,-2.4800000000,-1.6428199755,-1.6424482775,2.8806608347,2.8803914217
0.1660010000,-2.4750000000,-1.6381194666,-1.6377467435,2.8724335794,2.8721634308
0.1670010000,-2.4700000000,-1.6334191793,-1.6330454253,2.8642067042,2.8639358160
0.1680010000,-2.4650000000,-1.6287191149,-1.6283443242,2.8559802113,2.8557085793
0.1690010000,-2.4600000000,-1.6240192745,-1.6236434414,2.8477541029,2.8474817230
0.1700010000,-2.4550000000,-1.6193196595,-1.6189427782,2.8395283810,2.8392552491
0.1710010000,-2.4500000000,-1.6146202712,-1.6142423358,2.8313030480,2.8310291599
0.1720010000,-2.4450000000,-1.6099211109,-1.6095421154,2.8230781060,2.8228034574
0.1730010000,-2.4400000000,-1.6052221799,-1.6048421183,2.8148535572,2.8145781439
0.1740010000,-2.4350000000,-1.6005234796,-1.6001423458,2.8066294040,2.8063532217
0.1750010000,-2.4300000000,-1.5958250112,-1.5954427991,2.7984056486,2.7981286930
0.1760010000,-2.4250000000,-1.5911267762,-1.5907434797,2.7901822933,2.7899045599
0.1770010000,-2.4200000000,-1.5864287758,-1.5860443887,2.7819593404,2.7816808249
0.1780010000,-2.4150000000,-1.5817310115,-1.5813455276,2.7737367923,2.7734574902
0.1790010000,-2.4100000000,-1.5770334847,-1.5766468976,2.7655146513,2.7652345581
0.1800010000,-2.4050000000,-1.5723361968,-1.5719485000,2.7572929198,2.7570120309
0.1810010000,-2.4000000000,-1.5676391491,-1.5672503364,2.7490716002,2.7487899111
0.1820010000,-2.3950000000,-1.5629423431,-1.5625524079,2.7408506948,2.7405682010
0.1830010000,-2.3900000000,-1.5582457802,-1.5578547161,2.7326302063,2.7323469029
0.1840010000,-2.3850000000,-1.5535494619,-1.5531572622,2.7244101369,2.7241260194
0.1850010000,-2.3800000000,-1.5488533897,-1.5484600478,2.7161904892,2.7159055529
0.1860010000,-2.3750000000,-1.5441575650,-1.5437630741,2.7079712657,2.7076855058
0.1870010000,-2.3700000000,-1.5394619893,-1.5390663427,2.6997524690,2.6994658806
0.1880010000,-2.3650000000,-1.5347666641,-1.5343698550,2.6915341015,2.6912466798
0.1890010000,-2.3600000000,-1.5300715909,-1.5296736125,2.6833161658,2.6830279060
0.1900010000,-2.3550000000,-1.5253767713,-1.5249776165,2.6750986646,2.6748095617
0.1910010000,-2.3500000000,-1.5206822068,-1.5202818687,2.6668816005,2.6665916494
0.1920010000,-2.3450000000,-1.5159878990,-1.5155863704,2.6586649761,2.6583741718
0.1930010000,-2.3400000000,-1.5112938495,-1.5108911232,2.6504487940,2.6501571316
0.1940010000,-2.3350000000,-1.5066000597,-1.5061961287,2.6422330570,2.6419405312
0.1950010000,-2.3300000000,-1.5019065314,-1.5015013883,2.6340177678,2.6337243735
0.1960010000,-2.3250000000,-1.4972132661,-1.4968069036,2.6258029291,2.6255086611
0.1970010000,-2.3200000000,-1.4925202655,-1.4921126763,2.6175885436,2.6172933968
0.1980010000,-2.3150000000,-1.4878275312,-1.4874187077,2.6093746143,2.6090785831
0.1990010000,-2.3100000000,-1.4831350649,-1.4827249996,2.6011611438,2.6008642231
0.2000010000,-2.3050000000,-1.4784428682,-1.4780315536,2.5929481351,2.5926503193
0.2010010000,-2.3000000000,-1.4737509429,-1.4733383712,2.5847355910,2.5844368748
0.2020010000,-2.2950000000,-1.4690592907,-1.4686454542,2.5765235143,2.5762238922
0.2030010000,-2.2900000000,-1.4643679133,-1.4639528041,2.5683119081,2.5680113744
0.2040010000,-2.2850000000,-1.4596768123,-1.4592604227,2.5601007753,2.5597993245
0.2050010000,-2.2800000000,-1.4549859897,-1.4545683116,2.5518901188,2.5515877452
0.2060010000,-2.2750000000,-1.4502954471,-1.4498764725,2.5436799416,2.5433766396
0.2070010000,-2.2700000000,-1.4456051864,-1.4451849071,2.5354702468,2.5351660106
0.2080010000,-2.2650000000,-1.4409152093,-1.4404936173,2.5272610375,2.5269558612
0.2090010000,-2.2600000000,-1.4362255177,-1.4358026046,2.5190523167,2.5187461945
0.2100010000,-2.2550000000,-1.4315361135,-1.4311118709,2.5108440876,2.5105370136
0.2110010000,-2.2500000000,-1.4268469984,-1.4264214180,2.5026363533,2.5023283214
0.2120010000,-2.2450000000,-1.4221581744,-1.4217312477,2.4944291169,2.4941201213
0.2130010000,-2.2400000000,-1.4174696434,-1.4170413617,2.4862223818,2.4859124162
0.2140010000,-2.2350000000,-1.4127814072,-1.4123517620,2.4780161511,2.4777052094
0.2150010000,-2.2300000000,-1.4080934679,-1.4076624503,2.4698104282,2.4694985042
0.2160010000,-2.2250000000,-1.4034058273,-1.4029734285,2.4616052162,2.4612923037
0.2170010000,-2.2200000000,-1.3987184875,-1.3982846986,2.4534005186,2.4530866112
0.2180010000,-2.2150000000,-1.3940314504,-1.3935962624,2.4451963387,2.4448814301
0.2190010000,-2.2100000000,-1.3893447180,-1.3889081218,2.4369926800,2.4366767636
0.2200010000,-2.2050000000,-1.3846582925,-1.3842202789,2.4287895459,2.4284726152
0.2210010000,-2.2000000000,-1.3799721757,-1.3795327355,2.4205869397,2.4202689883
0.2220010000,-2.1950000000,-1.3752863699,-1.3748454936,2.4123848652,2.4120658863
0.2230010000,-2.1900000000,-1.3706008770,-1.3701585553,2.4041833257,2.4038633126
0.2240010000,-2.1850000000,-1.3659156993,-1.3654719226,2.3959823248,2.3956612709
0.2250010000,-2.1800000000,-1.3612308388,-1.3607855974,2.3877818663,2.3874597646
0.2260010000,-2.1750000000,-1.3565462977,-1.3560995819,2.3795819536,2.3792587973
0.2270010000,-2.1700000000,-1.3518620782,-1.3514138782,2.3713825906,2.3710583726
0.2280010000,-2.1650000000,-1.3471781825,-1.3467284883,2.3631837809,2.3628584942
0.2290010000,-2.1600000000,-1.3424946128,-1.3420434144,2.3549855282,2.3546591657
0.2300010000,-2.1550000000,-1.3378113714,-1.3373586586,2.3467878364,2.3464603910
0.2310010000,-2.1500000000,-1.3331284604,-1.3326742230,2.3385907094,2.3382621737
0.2320010000,-2.1450000000,-1.3284458823,-1.3279901100,2.3303941509,2.3300645177
0.2330010000,-2.1400000000,-1.3237636394,-1.3233063217,2.3221981649,2.3218674267
0.2340010000,-2.1350000000,-1.3190817339,-1.3186228602,2.3140027554,2.3136709047
0.2350010000,-2.1300000000,-1.3144001683,-1.3139397280,2.3058079263,2.3054749557
0.2360010000,-2.1250000000,-1.3097189449,-1.3092569272,2.2976136817,2.2972795834
0.2370010000,-2.1200000000,-1.3050380661,-1.3045744602,2.2894200256,2.2890847921
0.2380010000,-2.1150000000,-1.3003575344,-1.2998923293,2.2812269623,2.2808905856
0.2390010000,-2.1100000000,-1.2956773523,-1.2952105368,2.2730344957,2.2726969681
0.2400010000,-2.1050000000,-1.2909975223,-1.2905290851,2.2648426303,2.2645039437
0.2410010000,-2.1000000000,-1.2863180468,-1.2858479767,2.2566513701,2.2563115165
0.2420010000,-2.0950000000,-1.2816389285,-1.2811672139,2.2484607196,2.2481196909
0.2430010000,-2.0900000000,-1.2769601698,-1.2764867993,2.2402706829,2.2399284710
0.2440010000,-2.0850000000,-1.2722817735,-1.2718067352,2.2320812647,2.2317378612
0.2450010000,-2.0800000000,-1.2676037420,-1.2671270243,2.2238924691,2.2235478657
0.2460010000,-2.0750000000,-1.2629260782,-1.2624476689,2.2157043009,2.2153584890
0.2470010000,-2.0700000000,-1.2582487846,-1.2577686717,2.2075167644,2.2071697356
0.2480010000,-2.0650000000,-1.2535718640,-1.2530900354,2.1993298643,2.1989816099
0.2490010000,-2.0600000000,-1.2488953192,-1.2484117624,2.1911436052,2.1907941164
0.2500010000,-2.0550000000,-1.2442191529,-1.2437338554,2.1829579917,2.1826072598
0.2510010000,-2.0500000000,-1.2395433679,-1.2390563171,2.1747730287,2.1744210447
0.2520010000,-2.0450000000,-1.2348679670,-1.2343791503,2.1665887208,2.1662354757
0.2530010000,-2.0400000000,-1.2301929532,-1.2297023576,2.1584050730,2.1580505576
0.2540010000,-2.0350000000,-1.2255183293,-1.2250259417,2.1502220900,2.1498662953
0.2550010000,-2.0300000000,-1.2208440983,-1.2203499056,2.1420397770,2.1416826934
0.2560010000,-2.0250000000,-1.2161702631,-1.2156742520,2.1338581388,2.1334997571
0.2570010000,-2.0200000000,-1.2114968268,-1.2109989837,2.1256771805,2.1253174910
0.2580010000,-2.0150000000,-1.2068237923,-1.2063241037,2.1174969072,2.1171359004
0.2590010000,-2.0100000000,-1.2021511628,-1.2016496149,2.1093173241,2.1089549903
0.2600010000,-2.0050000000,-1.1974789413,-1.1969755202,2.1011384364,2.1007747657
0.2610010000,-2.0000000000,-1.1928071310,-1.1923018226,2.0929602494,2.0925952318
0.2620010000,-1.9950000000,-1.1881357351,-1.1876285251,2.0847827684,2.0844163939
0.2630010000,-1.9900000000,-1.1834647567,-1.1829556308,2.0766059989,2.0762382573
0.2640010000,-1.9850000000,-1.1787941992,-1.1782831427,2.0684299463,2.0680608273
0.2650010000,-1.9800000000,-1.1741240658,-1.1736110641,2.0602546161,2.0598841094
0.2660010000,-1.9750000000,-1.1694543598,-1.1689393979,2.0520800140,2.0517081090
0.2670010000,-1.9700000000,-1.1647850846,-1.1642681475,2.0439061456,2.0435328316
0.2680010000,-1.9650000000,-1.1601162437,-1.1595973161,2.0357330166,2.0353582829
0.2690010000,-1.9600000000,-1.1554478404,-1.1549269069,2.0275606328,2.0271844685
0.2700010000,-1.9550000000,-1.1507798782,-1.1502569232,2.0193890001,2.0190113941
0.2710010000,-1.9500000000,-1.1461123608,-1.1455873684,2.0112181244,2.0108390656
0.2720010000,-1.9450000000,-1.1414452915,-1.1409182459,2.0030480116,2.0026674889
0.2730010000,-1.9400000000,-1.1367786742,-1.1362495591,1.9948786680,1.9944966698
0.2740010000,-1.9350000000,-1.1321125123,-1.1315813114,1.9867100996,1.9863266143
0.2750010000,-1.9300000000,-1.1274468096,-1.1269135064,1.9785423125,1.9781573287
0.2760010000,-1.9250000000,-1.1227815699,-1.1222461476,1.9703753132,1.9699888189
0.2770010000,-1.9200000000,-1.1181167969,-1.1175792386,1.9622091080,1.9618210912
0.2780010000,-1.9150000000,-1.1134524946,-1.1129127831,1.9540437033,1.9536541520
0.2790010000,-1.9100000000,-1.1087886666,-1.1082467847,1.9458791056,1.9454880075
0.2800010000,-1.9050000000,-1.1041253171,-1.1035812471,1.9377153215,1.9373226644
0.2810010000,-1.9000000000,-1.0994624500,-1.0989161741,1.9295523578,1.9291581289
0.2820010000,-1.8950000000,-1.0948000693,-1.0942515695,1.9213902211,1.9209944079
0.2830010000,-1.8900000000,-1.0901381790,-1.0895874372,1.9132289183,1.9128315080
0.2840010000,-1.8850000000,-1.0854767834,-1.0849237811,1.9050684564,1.9046694359
0.2850010000,-1.8800000000,-1.0808158866,-1.0802606051,1.8969088423,1.8965081985
0.2860010000,-1.8750000000,-1.0761554928,-1.0755979133,1.8887500832,1.8883478028
0.2870010000,-1.8700000000,-1.0714956063,-1.0709357097,1.8805921863,1.8801882557
0.2880010000,-1.8650000000,-1.0668362316,-1.0662739983,1.8724351587,1.8720295644
0.2890010000,-1.8600000000,-1.0621773729,-1.0616127835,1.8642790080,1.8638717361
0.2900010000,-1.8550000000,-1.0575190347,-1.0569520693,1.8561237416,1.8557147781
0.2910010000,-1.8500000000,-1.0528612216,-1.0522918600,1.8479693669,1.8475586978
0.2920010000,-1.8450000000,-1.0482039380,-1.0476321600,1.8398158918,1.8394035026
0.2930010000,-1.8400000000,-1.0435471888,-1.0429729737,1.8316633239,1.8312492001
0.2940010000,-1.8350000000,-1.0388909784,-1.0383143053,1.8235116711,1.8230957980
0.2950010000,-1.8300000000,-1.0342353118,-1.0336561595,1.8153609413,1.8149433041
0.2960010000,-1.8250000000,-1.0295801937,-1.0289985408,1.8072111427,1.8067917262
0.2970010000,-1.8200000000,-1.0249256289,-1.0243414538,1.7990622833,1.7986410723
0.2980010000,-1.8150000000,-1.0202716225,-1.0196849031,1.7909143715,1.7904913506
0.2990010000,-1.8100000000,-1.0156181795,-1.0150288935,1.7827674156,1.7823425690
0.3000010000,-1.8050000000,-1.0109653048,-1.0103734297,1.7746214242,1.7741947360
0.3010010000,-1.8000000000,-1.0063130038,-1.0057185167,1.7664764057,1.7660478600
0.3020010000,-1.7950000000,-1.0016612815,-1.0010641592,1.7583323691,1.7579019494
0.3030010000,-1.7900000000,-0.9970101433,-0.9964103624,1.7501893229,1.7497570129
0.3040010000,-1.7850000000,-0.9923595945,-0.9917571311,1.7420472764,1.7416130592
0.3050010000,-1.7800000000,-0.9877096406,-0.9871044707,1.7339062384,1.7334700971
0.3060010000,-1.7750000000,-0.9830602870,-0.9824523861,1.7257662183,1.7253281357
0.3070010000,-1.7700000000,-0.9784115394,-0.9778008827,1.7176272252,1.7171871840
0.3080010000,-1.7650000000,-0.9737634034,-0.9731499659,1.7094892688,1.7090472513
0.3090010000,-1.7600000000,-0.9691158847,-0.9684996409,1.7013523585,1.7009083468
0.3100010000,-1.7550000000,-0.9644689892,-0.9638499133,1.6932165041,1.6927704801
0.3110010000,-1.7500000000,-0.9598227228,-0.9592007886,1.6850817154,1.6846336608
0.3120010000,-1.7450000000,-0.9551770914,-0.9545522725,1.6769480024,1.6764978985
0.3130010000,-1.7400000000,-0.9505321012,-0.9499043706,1.6688153752,1.6683632032
0.3140010000,-1.7350000000,-0.9458877582,-0.9452570887,1.6606838441,1.6602295848
0.3150010000,-1.7300000000,-0.9412440688,-0.9406104327,1.6525534195,1.6520970535
0.3160010000,-1.7250000000,-0.9366010392,-0.9359644085,1.6444241120,1.6439656197
0.3170010000,-1.7200000000,-0.9319586758,-0.9313190222,1.6362959322,1.6358352936
0.3180010000,-1.7150000000,-0.9273169853,-0.9266742798,1.6281688911,1.6277060859
0.3190010000,-1.7100000000,-0.9226759742,-0.9220301876,1.6200429996,1.6195780074
0.3200010000,-1.7050000000,-0.9180356492,-0.9173867518,1.6119182689,1.6114510689
0.3210010000,-1.7000000000,-0.9133960172,-0.9127439789,1.6037947104,1.6033252815
0.3220010000,-1.6950000000,-0.9087570849,-0.9081018753,1.5956723355,1.5952006563
0.3230010000,-1.6900000000,-0.9041188596,-0.9034604476,1.5875511560,1.5870772047
0.3240010000,-1.6850000000,-0.8994813482,-0.8988197024,1.5794311837,1.5789549383
0.3250010000,-1.6800000000,-0.8948445580,-0.8941796465,1.5713124305,1.5708338687
0.3260010000,-1.6750000000,-0.8902084963,-0.8895402868,1.5631949088,1.5627140078
0.3270010000,-1.6700000000,-0.8855731706,-0.8849016302,1.5550786308,1.5545953677
0.3280010000,-1.6650000000,-0.8809385885,-0.8802636838,1.5469636091,1.5464779606
0.3290010000,-1.6600000000,-0.8763047575,-0.8756264548,1.5388498565,1.5383617989
0.3300010000,-1.6550000000,-0.8716716856,-0.8709899505,1.5307373860,1.5302468952
0.3310010000,-1.6500000000,-0.8670393805,-0.8663541782,1.5226262107,1.5221332623
0.3320010000,-1.6450000000,-0.8624078504,-0.8617191454,1.5145163438,1.5140209131
0.3330010000,-1.6400000000,-0.8577771034,-0.8570848599,1.5064077991,1.5059098609
0.3340010000,-1.6350000000,-0.8531471479,-0.8524513292,1.4983005902,1.4978001189
0.3350010000,-1.6300000000,-0.8485179921,-0.8478185613,1.4901947310,1.4896917009
0.3360010000,-1.6250000000,-0.8438896447,-0.8431865642,1.4820902359,1.4815846205
0.3370010000,-1.6200000000,-0.8392621143,-0.8385553459,1.4739871192,1.4734788918
0.3380010000,-1.6150000000,-0.8346354099,-0.8339249146,1.4658853956,1.4653745291
0.3390010000,-1.6100000000,-0.8300095403,-0.8292952789,1.4577850798,1.4572715467
0.3400010000,-1.6050000000,-0.8253845147,-0.8246664470,1.4496861871,1.4491699593
0.3410010000,-1.6000000000,-0.8207603423,-0.8200384277,1.4415887328,1.4410697819
0.3420010000,-1.5950000000,-0.8161370326,-0.8154112297,1.4334927324,1.4329710296
0.3430010000,-1.5900000000,-0.8115145951,-0.8107848619,1.4253982019,1.4248737178
0.3440010000,-1.5850000000,-0.8068930395,-0.8061593334,1.4173051573,1.4167778621
0.3450010000,-1.5800000000,-0.8022723759,-0.8015346534,1.4092136150,1.4086834784
0.3460010000,-1.5750000000,-0.7976526141,-0.7969108312,1.4011235916,1.4005905829
0.3470010000,-1.5700000000,-0.7930337644,-0.7922878763,1.3930351041,1.3924991919
0.3480010000,-1.5650000000,-0.7884158373,-0.7876657984,1.3849481697,1.3844093223
0.3490010000,-1.5600000000,-0.7837988433,-0.7830446073,1.3768628057,1.3763209908
0.3500010000,-1.5550000000,-0.7791827931,-0.7784243129,1.3687790301,1.3682342148
0.3510010000,-1.5500000000,-0.7745676977,-0.7738049255,1.3606968608,1.3601490118
0.3520010000,-1.5450000000,-0.7699535683,-0.7691864553,1.3526163163,1.3520653997
0.3530010000,-1.5400000000,-0.7653404161,-0.7645689129,1.3445374153,1.3439833964
0.3540010000,-1.5350000000,-0.7607282526,-0.7599523088,1.3364601767,1.3359030205
0.3550010000,-1.5300000000,-0.7561170897,-0.7553366541,1.3283846198,1.3278242908
0.3560010000,-1.5250000000,-0.7515069391,-0.7507219596,1.3203107645,1.3197472262
0.3570010000,-1.5200000000,-0.7468978131,-0.7461082367,1.3122386307,1.3116718462
0.3580010000,-1.5150000000,-0.7422897240,-0.7414954968,1.3041682387,1.3035981706
