time,v_sweep,i_pulldown,i_gndclamp,i_pullup,i_powerclamp
3.400100000e-02,-3.1350000000,-1.8130796753,-1.8128574869,3.2677673035,3.2676084292
3.500100000e-02,-3.1300000000,-1.8094124205,-1.8091898029,3.2611656460,3.2610064675
3.600100000e-02,-3.1250000000,-1.8057452644,-1.8055222159,3.2545641638,3.2544046798
3.700100000e-02,-3.1200000000,-1.8020782073,-1.8018547262,3.2479628575,3.2478030669
3.800100000e-02,-3.1150000000,-1.7984112496,-1.7981873342,3.2413617278,3.2412016294
3.900100000e-02,-3.1100000000,-1.7947443918,-1.7945200404,3.2347607754,3.2346003679
4.000100000e-02,-3.1050000000,-1.7910776342,-1.7908528451,3.2281600010,3.2279992833
4.100100000e-02,-3.1000000000,-1.7874109773,-1.7871857487,3.2215594054,3.2213983762
4.200100000e-02,-3.0950000000,-1.7837444214,-1.7835187516,3.2149589892,3.2147976474
4.300100000e-02,-3.0900000000,-1.7800779670,-1.7798518543,3.2083587532,3.2081970975
4.400100000e-02,-3.0850000000,-1.7764116145,-1.7761850570,3.2017586982,3.2015967272
4.500100000e-02,-3.0800000000,-1.7727453643,-1.7725183603,3.1951588248,3.1949965374
4.600100000e-02,-3.0750000000,-1.7690792168,-1.7688517646,3.1885591337,3.1883965287
4.700100000e-02,-3.0700000000,-1.7654131724,-1.7651852701,3.1819596259,3.1817967019
4.800100000e-02,-3.0650000000,-1.7617472316,-1.7615188774,3.1753603019,3.1751970577
4.900100000e-02,-3.0600000000,-1.7580813948,-1.7578525869,3.1687611625,3.1685975969
5.000100000e-02,-3.0550000000,-1.7544156624,-1.7541863990,3.1621622085,3.1619983201
5.100100000e-02,-3.0500000000,-1.7507500348,-1.7505203141,3.1555634407,3.1553992282
5.200100000e-02,-3.0450000000,-1.7470845125,-1.7468543326,3.1489648598,3.1488003220
5.300100000e-02,-3.0400000000,-1.7434190960,-1.7431884550,3.1423664665,3.1422016021
5.400100000e-02,-3.0350000000,-1.7397537856,-1.7395226817,3.1357682618,3.1356030694
5.500100000e-02,-3.0300000000,-1.7360885818,-1.7358570131,3.1291702463,3.1290047245
5.600100000e-02,-3.0250000000,-1.7324234850,-1.7321914496,3.1225724208,3.1224065684
5.700100000e-02,-3.0200000000,-1.7287584957,-1.7285259918,3.1159747861,3.1158086018
5.800100000e-02,-3.0150000000,-1.7250936144,-1.7248606399,3.1093773431,3.1092108254
5.900100000e-02,-3.0100000000,-1.7214288415,-1.7211953946,3.1027800925,3.1026132401
6.000100000e-02,-3.0050000000,-1.7177641775,-1.7175302561,3.0961830351,3.0960158466
6.100100000e-02,-3.0000000000,-1.7140996227,-1.7138652250,3.0895861717,3.0894186458
6.200100000e-02,-2.9950000000,-1.7104351778,-1.7102003017,3.0829895032,3.0828216385
6.300100000e-02,-2.9900000000,-1.7067708431,-1.7065354867,3.0763930303,3.0762248254
6.400100000e-02,-2.9850000000,-1.7031066191,-1.7028707804,3.0697967540,3.0696282075
6.500100000e-02,-2.9800000000,-1.6994425062,-1.6992061833,3.0632006749,3.0630317854
6.600100000e-02,-2.9750000000,-1.6957785051,-1.6955416959,3.0566047940,3.0564355601
6.700100000e-02,-2.9700000000,-1.6921146160,-1.6918773185,3.0500091122,3.0498395323
6.800100000e-02,-2.9650000000,-1.6884508396,-1.6882130517,3.0434136301,3.0432437030
6.900100000e-02,-2.9600000000,-1.6847871763,-1.6845488960,3.0368183488,3.0366480729
7.000100000e-02,-2.9550000000,-1.6811236266,-1.6808848517,3.0302232690,3.0300526430
7.100100000e-02,-2.9500000000,-1.6774601909,-1.6772209195,3.0236283917,3.0234574140
7.200100000e-02,-2.9450000000,-1.6737968698,-1.6735570998,3.0170337176,3.0168623868
7.300100000e-02,-2.9400000000,-1.6701336638,-1.6698933930,3.0104392477,3.0102675622
7.400100000e-02,-2.9350000000,-1.6664705733,-1.6662297996,3.0038449828,3.0036729413
7.500100000e-02,-2.9300000000,-1.6628075989,-1.6625663202,2.9972509239,2.9970785247
7.600100000e-02,-2.9250000000,-1.6591447410,-1.6589029552,2.9906570717,2.9904843135
7.700100000e-02,-2.9200000000,-1.6554820003,-1.6552397051,2.9840634273,2.9838903085
7.800100000e-02,-2.9150000000,-1.6518193771,-1.6515765704,2.9774699915,2.9772965105
7.900100000e-02,-2.9100000000,-1.6481568720,-1.6479135517,2.9708767653,2.9707029205
8.000100000e-02,-2.9050000000,-1.6444944856,-1.6442506493,2.9642837494,2.9641095395
8.100100000e-02,-2.9000000000,-1.6408322183,-1.6405878640,2.9576909450,2.9575163682
8.200100000e-02,-2.8950000000,-1.6371700707,-1.6369251960,2.9510983528,2.9509234076
8.300100000e-02,-2.8900000000,-1.6335080433,-1.6332626460,2.9445059738,2.9443306587
8.400100000e-02,-2.8850000000,-1.6298461366,-1.6296002145,2.9379138090,2.9377381224
8.500100000e-02,-2.8800000000,-1.6261843512,-1.6259379020,2.9313218593,2.9311457995
8.600100000e-02,-2.8750000000,-1.6225226876,-1.6222757090,2.9247301256,2.9245536911
8.700100000e-02,-2.8700000000,-1.6188611463,-1.6186136360,2.9181386090,2.9179617981
8.800100000e-02,-2.8650000000,-1.6151997280,-1.6149516837,2.9115473103,2.9113701215
8.900100000e-02,-2.8600000000,-1.6115384331,-1.6112898524,2.9049562306,2.9047786621
9.000100000e-02,-2.8550000000,-1.6078772622,-1.6076281428,2.8983653708,2.8981874210
9.100100000e-02,-2.8500000000,-1.6042162159,-1.6039665554,2.8917747319,2.8915963991
9.200100000e-02,-2.8450000000,-1.6005552947,-1.6003050908,2.8851843149,2.8850055975
9.300100000e-02,-2.8400000000,-1.5968944992,-1.5966437495,2.8785941207,2.8784150171
9.400100000e-02,-2.8350000000,-1.5932338300,-1.5929825320,2.8720041505,2.8718246588
9.500100000e-02,-2.8300000000,-1.5895732876,-1.5893214389,2.8654144052,2.8652345238
9.600100000e-02,-2.8250000000,-1.5859128726,-1.5856604708,2.8588248858,2.8586446130
9.700100000e-02,-2.8200000000,-1.5822525856,-1.5819996282,2.8522355933,2.8520549273
9.800100000e-02,-2.8150000000,-1.5785924272,-1.5783389117,2.8456465288,2.8454654679
9.900100000e-02,-2.8100000000,-1.5749323980,-1.5746783219,2.8390576933,2.8388762358
0.1000010000,-2.8050000000,-1.5712724985,-1.5710178594,2.8324690878,2.8322872319
0.1010010000,-2.8000000000,-1.5676127294,-1.5673575246,2.8258807135,2.8256984574
0.1020010000,-2.7950000000,-1.5639530912,-1.5636973183,2.8192925713,2.8191099132
0.1030010000,-2.7900000000,-1.5602935846,-1.5600372410,2.8127046623,2.8125216005
0.1040010000,-2.7850000000,-1.5566342102,-1.5563772933,2.8061169877,2.8059335202
0.1050010000,-2.7800000000,-1.5529749686,-1.5527174758,2.7995295484,2.7993456736
0.1060010000,-2.7750000000,-1.5493158603,-1.5490577891,2.7929423456,2.7927580615
0.1070010000,-2.7700000000,-1.5456568862,-1.5453982338,2.7863553804,2.7861706852
0.1080010000,-2.7650000000,-1.5419980466,-1.5417388105,2.7797686538,2.7795835456
0.1090010000,-2.7600000000,-1.5383393424,-1.5380795198,2.7731821670,2.7729966440
0.1100010000,-2.7550000000,-1.5346807741,-1.5344203623,2.7665959211,2.7664099814
0.1110010000,-2.7500000000,-1.5310223423,-1.5307613388,2.7600099172,2.7598235589
0.1120010000,-2.7450000000,-1.5273640478,-1.5271024497,2.7534241565,2.7532373776
0.1130010000,-2.7400000000,-1.5237058911,-1.5234436957,2.7468386401,2.7466514388
0.1140010000,-2.7350000000,-1.5200478729,-1.5197850774,2.7402533691,2.7400657434
0.1150010000,-2.7300000000,-1.5163899939,-1.5161265956,2.7336683448,2.7334802927
0.1160010000,-2.7250000000,-1.5127322548,-1.5124682508,2.7270835682,2.7268950878
0.1170010000,-2.7200000000,-1.5090746561,-1.5088100436,2.7204990406,2.7203101298
0.1180010000,-2.7150000000,-1.5054171986,-1.5051519748,2.7139147630,2.7137254200
0.1190010000,-2.7100000000,-1.5017598830,-1.5014940450,2.7073307369,2.7071409595
0.1200010000,-2.7050000000,-1.4981027099,-1.4978362549,2.7007469632,2.7005567495
0.1210010000,-2.7000000000,-1.4944456800,-1.4941786050,2.6941634433,2.6939727912
0.1220010000,-2.6950000000,-1.4907887940,-1.4905210962,2.6875801783,2.6873890858
0.1230010000,-2.6900000000,-1.4871320527,-1.4868637290,2.6809971695,2.6808056345
0.1240010000,-2.6850000000,-1.4834754566,-1.4832065042,2.6744144181,2.6742224386
0.1250010000,-2.6800000000,-1.4798190066,-1.4795494224,2.6678319253,2.6676394992
0.1260010000,-2.6750000000,-1.4761627033,-1.4758924844,2.6612496925,2.6610568176
0.1270010000,-2.6700000000,-1.4725065475,-1.4722356908,2.6546677208,2.6544743950
0.1280010000,-2.6650000000,-1.4688505398,-1.4685790422,2.6480860115,2.6478922327
0.1290010000,-2.6600000000,-1.4651946811,-1.4649225396,2.6415045660,2.6413103320
0.1300010000,-2.6550000000,-1.4615389719,-1.4612661834,2.6349233855,2.6347286941
0.1310010000,-2.6500000000,-1.4578834132,-1.4576099746,2.6283424712,2.6281473204
0.1320010000,-2.6450000000,-1.4542280055,-1.4539539137,2.6217618246,2.6215662120
0.1330010000,-2.6400000000,-1.4505727498,-1.4502980015,2.6151814470,2.6149853704
0.1340010000,-2.6350000000,-1.4469176466,-1.4466422388,2.6086013395,2.6084047968
0.1350010000,-2.6300000000,-1.4432626969,-1.4429866262,2.6020215037,2.6018244925
0.1360010000,-2.6250000000,-1.4396079013,-1.4393311646,2.5954419408,2.5952444589
0.1370010000,-2.6200000000,-1.4359532606,-1.4356758546,2.5888626522,2.5886646974
0.1380010000,-2.6150000000,-1.4322987756,-1.4320206971,2.5822836393,2.5820852092
0.1390010000,-2.6100000000,-1.4286444471,-1.4283656927,2.5757049034,2.5755059957
0.1400010000,-2.6050000000,-1.4249902759,-1.4247108423,2.5691264460,2.5689270583
0.1410010000,-2.6000000000,-1.4213362627,-1.4210561466,2.5625482683,2.5623483984
0.1420010000,-2.5950000000,-1.4176824085,-1.4174016065,2.5559703720,2.5557700174
0.1430010000,-2.5900000000,-1.4140287139,-1.4137472226,2.5493927582,2.5491919166
0.1440010000,-2.5850000000,-1.4103751798,-1.4100929957,2.5428154286,2.5426140975
0.1450010000,-2.5800000000,-1.4067218070,-1.4064389268,2.5362383845,2.5360365616
0.1460010000,-2.5750000000,-1.4030685964,-1.4027850165,2.5296616274,2.5294593101
0.1470010000,-2.5700000000,-1.3994155487,-1.3991312656,2.5230851587,2.5228823447
0.1480010000,-2.5650000000,-1.3957626649,-1.3954776751,2.5165089799,2.5163056667
0.1490010000,-2.5600000000,-1.3921099457,-1.3918242457,2.5099330925,2.5097292776
0.1500010000,-2.5550000000,-1.3884573921,-1.3881709782,2.5033574980,2.5031531789
0.1510010000,-2.5500000000,-1.3848050048,-1.3845178735,2.4967821980,2.4965773721
0.1520010000,-2.5450000000,-1.3811527847,-1.3808649323,2.4902071938,2.4900018586
0.1530010000,-2.5400000000,-1.3775007328,-1.3772121556,2.4836324871,2.4834266400
0.1540010000,-2.5350000000,-1.3738488499,-1.3735595443,2.4770580794,2.4768517179
0.1550010000,-2.5300000000,-1.3701971368,-1.3699070990,2.4704839723,2.4702770937
0.1560010000,-2.5250000000,-1.3665455945,-1.3662548208,2.4639101673,2.4637027689
0.1570010000,-2.5200000000,-1.3628942239,-1.3626027105,2.4573366660,2.4571287453
0.1580010000,-2.5150000000,-1.3592430258,-1.3589507690,2.4507634700,2.4505550242
0.1590010000,-2.5100000000,-1.3555920013,-1.3552989971,2.4441905808,2.4439816074
0.1600010000,-2.5050000000,-1.3519411511,-1.3516473957,2.4376180002,2.4374084964
